NP_027421.1	NP_027421.1; NP_001077869.1; NP_001318180.1; NP_001324640.1	486; 486; 486; 486	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_199299.1	NP_199299.1; NP_001330364.1	321; 321	Pfam	; 	; 	; 	; 	; 
NP_199306.1	NP_199306.1; NP_851132.1	443; 443	Pfam	PF03016; 	Exostosin family; 	1.4E-71; 	IPR040911; 	Exostosin, GT47 domain; 
NP_199311.1	NP_199311.1; NP_001330423.1	435; 435	Pfam	; 	; 	; 	; 	; 
NP_199312.1	NP_199312.1; NP_001119375.1	350; 350	Pfam	; 	; 	; 	; 	; 
NP_199315.1	NP_199315.1; NP_001190472.1	325; 325	Pfam	; 	; 	; 	; 	; 
NP_199316.1	NP_199316.1; NP_001032013.1	607; 607	Pfam	; 	; 	; 	; 	; 
NP_199319.1	NP_199319.1; NP_001330960.1	1165; 1165	Pfam	; PF07725, PF00931, PF01582	; Leucine Rich Repeat, NB-ARC domain, TIR domain	; 4.7E-8, 4.4E-18, 6.1E-34	; IPR011713, IPR002182, IPR000157	; Leucine-rich repeat 3, NB-ARC, Toll/interleukin-1 receptor homology (TIR) domain
NP_199327.4	NP_199327.4; NP_001332060.1	1161; 1161	Pfam	; 	; 	; 	; 	; 
NP_199337.2	NP_199337.2; NP_001330758.1	812; 811	Pfam	; 	; 	; 	; 	; 
NP_199342.2	NP_199342.2; NP_001119377.1	545; 546	Pfam	; 	; 	; 	; 	; 
NP_199343.1	NP_199343.1; NP_001032014.1	689; 687	Pfam	; 	; 	; 	; 	; 
NP_199354.3	NP_199354.3; NP_001078717.1; NP_001332433.1; NP_001332434.1; NP_680396.1	342; 342; 342; 342; 342	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_199362.1	NP_199362.1; NP_001078718.1	354; 354	Pfam	; 	; 	; 	; 	; 
NP_199363.3	NP_199363.3; NP_001190474.1; NP_001330030.1; NP_001330032.1; NP_001330029.1; NP_001330035.1; NP_001330031.1; NP_001330033.1; NP_001330034.1	771; 771; 771; 771; 763; 758; 750; 750; 750	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
NP_199365.1	NP_199365.1; NP_001318743.1	1167; 1167	Pfam	; 	; 	; 	; 	; 
NP_199368.1	NP_199368.1; NP_001154253.1	215; 215	Pfam	; PF03637	; Mob1/phocein family	; 8.5E-82	; IPR005301	; MOB kinase activator family
NP_199370.1	NP_199370.1; NP_001331280.1	921; 921	Pfam	; PF02902, PF09331	; Ulp1 protease family, C-terminal catalytic domain, Domain of unknown function (DUF1985)	; 1.5E-48, 9.2E-37	; IPR003653, IPR015410	; Ulp1 protease family, C-terminal catalytic domain, Domain of unknown function DUF1985
NP_199373.1	NP_199373.1; NP_001190475.1	268; 267	Pfam	; 	; 	; 	; 	; 
NP_199375.2	NP_199375.2; NP_680721.2	386; 386	Pfam	PF01399; 	PCI domain; 	1.7E-10; 	IPR000717; 	Proteasome component (PCI) domain; 
NP_199378.1	NP_199378.1; NP_001318744.1	791; 791	Pfam	; 	; 	; 	; 	; 
NP_199383.1	NP_199383.1; NP_001331800.1	345; 345	Pfam	; 	; 	; 	; 	; 
NP_199384.2	NP_199384.2; NP_001190476.1	966; 956	Pfam	; 	; 	; 	; 	; 
NP_199404.3	NP_199404.3; NP_001331144.1	241; 241	Pfam	; 	; 	; 	; 	; 
NP_199411.1	NP_199411.1; NP_001329971.1	673; 683	Pfam	; 	; 	; 	; 	; 
NP_199426.2	NP_199426.2; NP_001332680.1	289; 289	Pfam	; PF03478	; Protein of unknown function (DUF295)	; 1.7E-13	; IPR005174	; Domain unknown function DUF295
NP_199428.3	NP_199428.3; NP_851140.1	172; 173	Pfam	; 	; 	; 	; 	; 
NP_199431.1	NP_199431.1; NP_001330853.1; NP_001330855.1	644; 644; 644	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199439.5	NP_199439.5; NP_001330137.1; NP_001330138.1; NP_001330140.1; NP_001330139.1	1139; 1139; 1145; 1134; 1128	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_199445.1	NP_199445.1; NP_001330009.1	1173; 1173	Pfam	; 	; 	; 	; 	; 
NP_199448.1	NP_199448.1; NP_001190480.1	260; 260	Pfam	; 	; 	; 	; 	; 
NP_199453.2	NP_199453.2; NP_001332006.1; NP_001119383.1	453; 453; 456	Pfam	; ; PF03031	; ; NLI interacting factor-like phosphatase	; ; 6.5E-47	; ; IPR004274	; ; FCP1 homology domain
NP_199475.1	NP_199475.1; NP_974895.1	438; 441	Pfam	; PF00928	; Adaptor complexes medium subunit family	; 4.6E-79	; IPR028565	; Mu homology domain
NP_199485.2	NP_199485.2; NP_001119386.1	53; 53	Pfam	; 	; 	; 	; 	; 
NP_199490.1	NP_199490.1; NP_851143.1	237; 237	Pfam	; 	; 	; 	; 	; 
NP_199491.2	NP_199491.2; NP_001331305.1	221; 221	Pfam	; 	; 	; 	; 	; 
NP_199497.1	NP_199497.1; NP_001190482.1	296; 299	Pfam	; 	; 	; 	; 	; 
NP_199498.2	NP_199498.2; NP_001330925.1	295; 295	Pfam	; 	; 	; 	; 	; 
NP_199499.3	NP_199499.3; NP_001318750.1; NP_001330010.1	826; 826; 826	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199500.1	NP_199500.1; NP_199501.1	127; 127	Pfam	; 	; 	; 	; 	; 
NP_199517.1	NP_199517.1; NP_001330022.1	177; 177	Pfam	; 	; 	; 	; 	; 
NP_199519.1	NP_199519.1; NP_001190483.1	287; 282	Pfam	; 	; 	; 	; 	; 
NP_199527.1	NP_199527.1; NP_001318752.1; NP_001330473.1	415; 415; 415	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199529.1	NP_199529.1; NP_851144.1	220; 220	Pfam	PF00635; 	MSP (Major sperm protein) domain; 	3.3E-29; 	IPR000535; 	Major sperm protein (MSP) domain; 
NP_199554.2	NP_199554.2; NP_001190484.1	892; 889	Pfam	; 	; 	; 	; 	; 
NP_199560.1	NP_199560.1; NP_001318753.1	1361; 1361	Pfam	; PF12931, PF12932	; Sec23-binding domain of Sec16, Vesicle coat trafficking protein Sec16 mid-region	; 3.6E-53, 8.2E-19	; IPR024298, IPR024340	; Ancestral coatomer element 1, Sec16/Sec31, Sec16, central conserved domain
NP_199562.2	NP_199562.2; NP_001331127.1	376; 377	Pfam	; 	; 	; 	; 	; 
NP_199574.1	NP_199574.1; NP_001078726.1; NP_001331779.1	131; 131; 131	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199578.2	NP_199578.2; NP_001318754.1	234; 234	Pfam	; PF00808	; Histone-like transcription factor (CBF/NF-Y) and archaeal histone	; 1.6E-24	; IPR003958	; Transcription factor CBF/NF-Y/archaeal histone domain
NP_199580.3	NP_199580.3; NP_001119389.1; NP_001119390.1	1605; 1606; 1607	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199582.1	NP_199582.1; NP_001078729.1; NP_001332315.1; NP_001332316.1	166; 166; 166; 166	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_199583.1	NP_199583.1; NP_974901.2; NP_851150.1; NP_974900.1; NP_001032028.1	415; 415; 405; 405; 412	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_199584.1	NP_199584.1; NP_001330995.1	341; 341	Pfam	; PF00650, PF03765	; CRAL/TRIO domain, CRAL/TRIO, N-terminal domain	; 3.8E-20, 2.3E-7	; IPR001251, IPR011074	; CRAL-TRIO lipid binding domain, CRAL/TRIO, N-terminal domain
NP_199585.2	NP_199585.2; NP_001190486.1	244; 246	Pfam	; PF00582	; Universal stress protein family	; 5.5E-7	; IPR006016	; UspA
NP_199591.1	NP_199591.1; NP_001318755.1; NP_001330161.1	559; 559; 559	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199593.2	NP_199593.2; NP_851151.1	1035; 1035	Pfam	; 	; 	; 	; 	; 
NP_199599.1	NP_199599.1; NP_001032029.1	436; 436	Pfam	; 	; 	; 	; 	; 
NP_199601.2	NP_199601.2; NP_001330885.1; NP_001190487.1; NP_001154765.1	440; 440; 435; 435	Pfam	; PF07786; ; 	; Protein of unknown function (DUF1624); ; 	; 1.3E-6; ; 	; IPR012429; ; 	; Heparan-alpha-glucosaminide N-acetyltransferase, catalytic domain; ; 
NP_199608.1	NP_199608.1; NP_001078731.1	387; 387	Pfam	; 	; 	; 	; 	; 
NP_199611.2	NP_199611.2; NP_001032030.1; NP_001078732.1; NP_001318756.1; NP_001330320.1; NP_851153.1	477; 477; 477; 477; 477; 477	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_199612.3	NP_199612.3; NP_001078733.1	758; 766	Pfam	; 	; 	; 	; 	; 
NP_199623.2	NP_199623.2; NP_001318759.1; NP_001330951.1	1134; 1134; 1134	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199626.1	NP_199626.1; NP_001332482.1; NP_001332483.1; NP_974903.1	490; 490; 490; 490	Pfam	; ; PF03514; 	; ; GRAS domain family; 	; ; 3.1E-139; 	; ; IPR005202; 	; ; Transcription factor GRAS; 
NP_199627.1	NP_199627.1; NP_001032031.1	574; 574	Pfam	; 	; 	; 	; 	; 
NP_199644.2	NP_199644.2; NP_001078735.1	455; 454	Pfam	PF13540, PF00415; 	Regulator of chromosome condensation (RCC1) repeat, Regulator of chromosome condensation (RCC1) repeat; 	1.7E-10, 2.5E-12; 	-, IPR000408; 	-, Regulator of chromosome condensation, RCC1; 
NP_199645.1	NP_199645.1; NP_001331910.1; NP_001190490.1	510; 510; 506	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199648.1	NP_199648.1; NP_001078736.1	438; 437	Pfam	; 	; 	; 	; 	; 
NP_199663.2	NP_199663.2; NP_001330720.1	617; 618	Pfam	; 	; 	; 	; 	; 
NP_199671.1	NP_199671.1; NP_001190492.1	1241; 1244	Pfam	; 	; 	; 	; 	; 
NP_199672.2	NP_199672.2; NP_001332321.1; NP_001332323.1	354; 354; 354	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199673.1	NP_199673.1; NP_001331068.1; NP_001331069.1; NP_001331070.1; NP_001331071.1; NP_001331072.1	908; 908; 908; 908; 908; 908	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_199674.1	NP_199674.1; NP_001190493.1	253; 256	Pfam	; 	; 	; 	; 	; 
NP_199682.1	NP_199682.1; NP_001318763.1; NP_001331738.1	114; 114; 114	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199683.2	NP_199683.2; NP_001330159.1	266; 266	Pfam	; 	; 	; 	; 	; 
NP_199700.1	NP_199700.1; NP_001318765.1	173; 173	Pfam	; 	; 	; 	; 	; 
NP_199713.2	NP_199713.2; NP_974913.1	528; 526	Pfam	; 	; 	; 	; 	; 
NP_199717.2	NP_199717.2; NP_001331231.1	354; 354	Pfam	; 	; 	; 	; 	; 
NP_199722.2	NP_199722.2; NP_001119400.1	1469; 1470	Pfam	; 	; 	; 	; 	; 
NP_199730.1	NP_199730.1; NP_001331823.1	807; 797	Pfam	; 	; 	; 	; 	; 
NP_199734.2	NP_199734.2; NP_001332206.1	211; 206	Pfam	; 	; 	; 	; 	; 
NP_199740.4	NP_199740.4; NP_001330461.1	908; 905	Pfam	; 	; 	; 	; 	; 
NP_199752.1	NP_199752.1; NP_001032044.1	145; 145	Pfam	; 	; 	; 	; 	; 
NP_199754.2	NP_199754.2; NP_001318768.1	1677; 1677	Pfam	; 	; 	; 	; 	; 
NP_199762.1	NP_199762.1; NP_001032045.1	195; 195	Pfam	; 	; 	; 	; 	; 
NP_199769.1	NP_199769.1; NP_001318769.1	695; 695	Pfam	; 	; 	; 	; 	; 
NP_199782.3	NP_199782.3; NP_974917.1	234; 235	Pfam	; 	; 	; 	; 	; 
NP_199784.2	NP_199784.2; NP_199785.2	738; 747	Pfam	; 	; 	; 	; 	; 
NP_199798.1	NP_199798.1; NP_001318770.1	601; 601	Pfam	; 	; 	; 	; 	; 
NP_199801.2	NP_199801.2; NP_001331233.1	957; 957	Pfam	; PF12215, PF04685	; beta-glucosidase 2, glycosyl-hydrolase family 116 N-term, Glycosyl-hydrolase family 116, catalytic region	; 1.7E-106, 2.3E-161	; IPR024462, IPR006775	; Glycosyl-hydrolase family 116, N-terminal, Glycosyl-hydrolase family 116, catalytic region
NP_199810.2	NP_199810.2; NP_001330797.1; NP_001330798.1; NP_001330799.1	528; 528; 528; 528	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_199813.2	NP_199813.2; NP_001330558.1	407; 414	Pfam	; 	; 	; 	; 	; 
NP_199819.3	NP_199819.3; NP_001330901.1	220; 229	Pfam	; PF00847	; AP2 domain	; 2.6E-15	; IPR001471	; AP2/ERF domain
NP_199820.1	NP_199820.1; NP_974919.1	159; 153	Pfam	PF14009; 	Domain of unknown function (DUF4228); 	4.1E-26; 	IPR025322; 	Protein of unknown function DUF4228, plant; 
NP_199831.1	NP_199831.1; NP_851159.1; NP_851160.1	210; 210; 210	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199835.2	NP_199835.2; NP_001078740.1	309; 306	Pfam	PF01135; 	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT); 	7.0E-82; 	-; 	-; 
NP_199854.1	NP_199854.1; NP_001032048.2	243; 243	Pfam	; 	; 	; 	; 	; 
NP_199855.1	NP_199855.1; NP_001330036.1	219; 219	Pfam	; PF12352	; Snare region anchored in the vesicle membrane C-terminus	; 1.5E-19	; -	; -
NP_199868.4	NP_199868.4; NP_001190505.1; NP_001330583.1; NP_001330814.1; NP_001330815.1; NP_680416.4	75; 75; 75; 75; 75; 75	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_199871.1	NP_199871.1; NP_680417.1	299; 299	Pfam	; 	; 	; 	; 	; 
NP_199887.2	NP_199887.2; NP_001331136.1; NP_001119410.1	283; 283; 290	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199896.1	NP_199896.1; NP_001032051.1	281; 282	Pfam	; 	; 	; 	; 	; 
NP_199897.2	NP_199897.2; NP_974921.1	404; 405	Pfam	; 	; 	; 	; 	; 
NP_199917.1	NP_199917.1; NP_001190509.1; NP_001032052.1	188; 197; 184	Pfam	; PF03937; 	; Flavinator of succinate dehydrogenase; 	; 2.5E-16; 	; IPR005631; 	; Flavinator of succinate dehydrogenase; 
NP_199921.2	NP_199921.2; NP_001032053.1	322; 322	Pfam	PF13456; 	Reverse transcriptase-like; 	3.9E-24; 	IPR002156; 	Ribonuclease H domain; 
NP_199923.1	NP_199923.1; NP_001330686.1	305; 296	Pfam	; 	; 	; 	; 	; 
NP_199936.2	NP_199936.2; NP_001119413.1; NP_851168.1	626; 626; 631	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199943.1	NP_199943.1; NP_001032055.1; NP_851169.1	804; 804; 804	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_199954.1	NP_199954.1; NP_001190514.1; NP_001318778.1; NP_001331059.1; NP_851170.1	334; 334; 334; 334; 334	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_199959.2	NP_199959.2; NP_001332431.1; NP_001332432.1; NP_851171.1; NP_974922.1	384; 384; 385; 385; 385	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_199976.2	NP_199976.2; NP_001330479.1; NP_001330481.1; NP_001190516.1	1175; 1165; 1165; 1181	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_199980.1	NP_199980.1; NP_001318781.1	474; 474	Pfam	; 	; 	; 	; 	; 
NP_199996.1	NP_199996.1; NP_001318782.1	343; 343	Pfam	; 	; 	; 	; 	; 
NP_199999.1	NP_199999.1; NP_001078745.1	211; 202	Pfam	; 	; 	; 	; 	; 
NP_200004.1	NP_200004.1; NP_851173.1	293; 293	Pfam	; 	; 	; 	; 	; 
NP_200008.1	NP_200008.1; NP_001332516.1	586; 584	Pfam	; 	; 	; 	; 	; 
NP_200009.1	NP_200009.1; NP_001331290.1	103; 103	Pfam	; 	; 	; 	; 	; 
NP_200010.1	NP_200010.1; NP_974925.1	364; 364	Pfam	; 	; 	; 	; 	; 
NP_200011.1	NP_200011.1; NP_001318784.1	437; 437	Pfam	; 	; 	; 	; 	; 
NP_200017.2	NP_200017.2; NP_851174.1	357; 356	Pfam	; 	; 	; 	; 	; 
NP_200020.2	NP_200020.2; NP_001331709.1	271; 271	Pfam	; PF05641	; Agenet domain	; 5.4E-12	; IPR008395	; Agenet-like domain
NP_200024.1	NP_200024.1; NP_001032060.1	275; 275	Pfam	; 	; 	; 	; 	; 
NP_200030.1	NP_200030.1; NP_001318786.1; NP_001332093.1	682; 682; 687	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200034.1	NP_200034.1; NP_851175.1	205; 205	Pfam	; 	; 	; 	; 	; 
NP_200036.1	NP_200036.1; NP_001190520.1; NP_001331264.1	746; 746; 746	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200043.2	NP_200043.2; NP_001032061.1	619; 618	Pfam	; 	; 	; 	; 	; 
NP_200045.1	NP_200045.1; NP_001330249.1	502; 497	Pfam	; 	; 	; 	; 	; 
NP_200046.1	NP_200046.1; NP_001331622.1; NP_001331623.1	397; 397; 397	Pfam	; ; PF00917	; ; MATH domain	; ; 4.3E-24	; ; IPR002083	; ; MATH/TRAF domain
NP_200066.1	NP_200066.1; NP_001190523.1; NP_851176.1	790; 790; 790	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200071.2	NP_200071.2; NP_001331470.1	673; 679	Pfam	; 	; 	; 	; 	; 
NP_200080.1	NP_200080.1; NP_001318790.1	238; 238	Pfam	; 	; 	; 	; 	; 
NP_200114.3	NP_200114.3; NP_001318792.1; NP_001330312.1; NP_001330313.1; NP_001330314.1; NP_001330316.1; NP_001330318.1; NP_001330315.1; NP_001330317.1; NP_001330311.1	720; 720; 720; 720; 720; 720; 720; 721; 721; 711	Pfam	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 
NP_200117.2	NP_200117.2; NP_001332021.1	312; 311	Pfam	; 	; 	; 	; 	; 
NP_200127.2	NP_200127.2; NP_001318793.1	726; 726	Pfam	; 	; 	; 	; 	; 
NP_200134.2	NP_200134.2; NP_001032066.1; NP_001119424.1; NP_001331625.1; NP_001331626.1; NP_001331627.1; NP_001331628.1	368; 368; 368; 368; 368; 368; 368	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
NP_200148.2	NP_200148.2; NP_001330825.1	233; 233	Pfam	; PF03145	; Seven in absentia protein family	; 4.9E-76	; IPR018121	; Seven-in-absentia protein, TRAF-like domain
NP_200158.2	NP_200158.2; NP_001190529.1; NP_001190530.1	2208; 2208; 2208	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200161.2	NP_200161.2; NP_851183.1	235; 236	Pfam	; 	; 	; 	; 	; 
NP_200162.1	NP_200162.1; NP_001330833.1	654; 654	Pfam	; 	; 	; 	; 	; 
NP_200167.2	NP_200167.2; NP_001190532.1; NP_001332078.1; NP_001332080.1; NP_001332081.1	675; 675; 675; 675; 675	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_200187.1	NP_200187.1; NP_001032070.1	573; 573	Pfam	; 	; 	; 	; 	; 
NP_200198.1	NP_200198.1; NP_001332460.1	370; 362	Pfam	; 	; 	; 	; 	; 
NP_200219.1	NP_200219.1; NP_851187.1	461; 461	Pfam	; 	; 	; 	; 	; 
NP_200236.1	NP_200236.1; NP_001332114.1; NP_851188.1; NP_001190536.1	694; 694; 694; 689	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_200237.1	NP_200237.1; NP_001330550.1	720; 724	Pfam	; PF00149, PF04152	; Calcineurin-like phosphoesterase, Mre11 DNA-binding presumed domain	; 4.4E-15, 3.1E-36	; IPR004843, IPR007281	; Calcineurin-like phosphoesterase domain, ApaH type, Mre11, DNA-binding
NP_200240.1	NP_200240.1; NP_001190537.1	354; 355	Pfam	; PF02683	; Cytochrome C biogenesis protein transmembrane region	; 1.9E-44	; IPR003834	; Cytochrome C biogenesis protein, transmembrane domain
NP_200255.5	NP_200255.5; NP_001331320.1	1259; 1255	Pfam	; 	; 	; 	; 	; 
NP_200276.1	NP_200276.1; NP_851191.1	900; 900	Pfam	; 	; 	; 	; 	; 
NP_200315.2	NP_200315.2; NP_001119438.1	916; 916	Pfam	; 	; 	; 	; 	; 
NP_200318.1	NP_200318.1; NP_001330709.1	464; 464	Pfam	; 	; 	; 	; 	; 
NP_200328.1	NP_200328.1; NP_001330302.1; NP_001330303.1	111; 107; 106	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200334.1	NP_200334.1; NP_001332196.1	587; 587	Pfam	; 	; 	; 	; 	; 
NP_200350.2	NP_200350.2; NP_001190545.1; NP_001332152.1	1297; 1297; 1297	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200352.2	NP_200352.2; NP_001032078.1	107; 110	Pfam	; 	; 	; 	; 	; 
NP_200360.2	NP_200360.2; NP_001318802.1	593; 593	Pfam	; 	; 	; 	; 	; 
NP_200363.2	NP_200363.2; NP_001032079.1	805; 801	Pfam	; 	; 	; 	; 	; 
NP_200364.2	NP_200364.2; NP_974935.1; NP_974936.1	405; 405; 405	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200368.2	NP_200368.2; NP_001331727.1	143; 141	Pfam	; 	; 	; 	; 	; 
NP_200371.2	NP_200371.2; NP_001119443.1; NP_001190547.1	663; 663; 663	Pfam	; PF01426, PF05641; 	; BAH domain, Agenet domain; 	; 4.8E-9, 1.7E-16; 	; IPR001025, IPR008395; 	; Bromo adjacent homology (BAH) domain, Agenet-like domain; 
NP_200374.1	NP_200374.1; NP_851196.1	363; 363	Pfam	; 	; 	; 	; 	; 
NP_200380.1	NP_200380.1; NP_001318803.1	277; 277	Pfam	; 	; 	; 	; 	; 
NP_200384.1	NP_200384.1; NP_001190550.1	424; 424	Pfam	; 	; 	; 	; 	; 
NP_200390.1	NP_200390.1; NP_001330307.1; NP_001330308.1	191; 191; 191	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200395.2	NP_200395.2; NP_001331238.1	253; 253	Pfam	; 	; 	; 	; 	; 
NP_200402.1	NP_200402.1; NP_001332267.1	498; 498	Pfam	; 	; 	; 	; 	; 
NP_200411.1	NP_200411.1; NP_200412.1; NP_200414.1	699; 699; 699	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200413.1	NP_200413.1; NP_001330101.1	230; 230	Pfam	; 	; 	; 	; 	; 
NP_200427.3	NP_200427.3; NP_001331164.1	577; 577	Pfam	; 	; 	; 	; 	; 
NP_200433.1	NP_200433.1; NP_001318809.1	973; 973	Pfam	; 	; 	; 	; 	; 
NP_200435.3	NP_200435.3; NP_001190554.1; NP_001330446.1; NP_001330447.1	986; 987; 987; 987	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_200436.1	NP_200436.1; NP_974941.1	811; 811	Pfam	; 	; 	; 	; 	; 
NP_200437.1	NP_200437.1; NP_001331062.1; NP_001331063.1	166; 166; 166	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200443.1	NP_200443.1; NP_001332569.1	255; 255	Pfam	; 	; 	; 	; 	; 
NP_200448.1	NP_200448.1; NP_974942.1	421; 421	Pfam	; 	; 	; 	; 	; 
NP_200449.2	NP_200449.2; NP_001332756.1	439; 439	Pfam	; 	; 	; 	; 	; 
NP_200453.1	NP_200453.1; NP_001318810.1; NP_974943.1	422; 422; 422	Pfam	; PF07723, PF00646, PF08387; 	; Leucine Rich Repeat, F-box domain, FBD; 	; 4.1E-7, 9.1E-9, 1.2E-13; 	; IPR013101, IPR001810, IPR006566; 	; Leucine-rich repeat 2, F-box domain, FBD domain; 
NP_200461.4	NP_200461.4; NP_001032083.1	597; 597	Pfam	; 	; 	; 	; 	; 
NP_200462.2	NP_200462.2; NP_001318812.1; NP_001332599.1; NP_001332600.1; NP_001332601.1	596; 596; 596; 596; 596	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_200464.1	NP_200464.1; NP_001190555.1	420; 420	Pfam	; 	; 	; 	; 	; 
NP_200496.2	NP_200496.2; NP_001332284.1; NP_001332288.1	551; 551; 543	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200509.2	NP_200509.2; NP_001331827.1	135; 140	Pfam	; 	; 	; 	; 	; 
NP_200521.3	NP_200521.3; NP_001331281.1; NP_851200.1	1074; 1074; 1074	Pfam	; PF00689, PF00690, PF00702, PF00122, PF12515; 	; Cation transporting ATPase, C-terminus, Cation transporter/ATPase, N-terminus, haloacid dehalogenase-like hydrolase, E1-E2 ATPase, Ca2+-ATPase N terminal autoinhibitory domain; 	; 1.9E-47, 1.9E-11, 1.5E-15, 2.9E-37, 3.0E-16; 	; IPR006068, IPR004014, -, -, IPR024750; 	; Cation-transporting P-type ATPase, C-terminal, Cation-transporting P-type ATPase, N-terminal, -, -, Calcium-transporting P-type ATPase, N-terminal autoinhibitory domain; 
NP_200527.1	NP_200527.1; NP_001190557.1	115; 116	Pfam	; 	; 	; 	; 	; 
NP_200534.1	NP_200534.1; NP_001032088.1; NP_001329985.1	379; 379; 379	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200537.2	NP_200537.2; NP_001331455.1; NP_001331456.1; NP_974949.1; NP_974950.1	388; 388; 388; 388; 388	Pfam	; ; PF02485; ; 	; ; Core-2/I-Branching enzyme; ; 	; ; 1.2E-81; ; 	; ; IPR003406; ; 	; ; Glycosyl transferase, family 14; ; 
NP_200539.1	NP_200539.1; NP_001119451.1	120; 119	Pfam	; 	; 	; 	; 	; 
NP_200540.1	NP_200540.1; NP_001078760.1; NP_001190558.1; NP_001332423.1	288; 288; 288; 288	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_200545.1	NP_200545.1; NP_001190559.1; NP_001331204.1	949; 949; 949	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_200550.5	NP_200550.5; NP_001318819.1	231; 221	Pfam	; 	; 	; 	; 	; 
NP_200554.1	NP_200554.1; NP_851202.1	304; 304	Pfam	PF08423; 	Rad51; 	1.9E-44; 	IPR013632; 	DNA recombination and repair protein Rad51-like, C-terminal; 
NP_200595.2	NP_200595.2; NP_851207.1	776; 780	Pfam	; PF02847, PF02854	; MA3 domain, MIF4G domain	; 3.4E-26, 9.7E-53	; IPR003891, IPR003890	; Initiation factor eIF-4 gamma, MA3, MIF4G-like, type 3
NP_200600.2	NP_200600.2; NP_001331993.1	182; 181	Pfam	; 	; 	; 	; 	; 
