NP_027421.1	NP_027421.1; NP_001077869.1; NP_001318180.1; NP_001324640.1	486; 486; 486; 486	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563671.1	NP_563671.1; NP_849582.1; NP_001030938.1; NP_001321862.1; NP_001321863.1; NP_001321864.1	462; 471; 412; 421; 387; 387	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_563673.1	NP_563673.1; NP_973748.1	264; 200	Pfam	; 	; 	; 	; 	; 
NP_563674.1	NP_563674.1; NP_849583.1	714; 734	Pfam	; 	; 	; 	; 	; 
NP_563680.1	NP_563680.1; NP_001184897.1; NP_001321394.1; NP_001321395.1	245; 251; 195; 187	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563700.1	NP_563700.1; NP_001322270.1; NP_001184905.1	768; 768; 823	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563702.1	NP_563702.1; NP_001320488.1	360; 263	Pfam	; 	; 	; 	; 	; 
NP_563705.1	NP_563705.1; NP_001321082.1	155; 127	Pfam	; 	; 	; 	; 	; 
NP_563712.1	NP_563712.1; NP_849590.1	381; 384	Pfam	; 	; 	; 	; 	; 
NP_563718.1	NP_563718.1; NP_001323139.1	413; 324	Pfam	; 	; 	; 	; 	; 
NP_563723.1	NP_563723.1; NP_001077461.1	317; 334	Pfam	; 	; 	; 	; 	; 
NP_563729.1	NP_563729.1; NP_565745.1; NP_973582.1	441; 447; 410	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563737.1	NP_563737.1; NP_001322108.1	199; 145	Pfam	; 	; 	; 	; 	; 
NP_563744.1	NP_563744.1; NP_565732.1	89; 74	Pfam	; 	; 	; 	; 	; 
NP_563752.1	NP_563752.1; NP_973767.1; NP_565725.1; NP_001077988.1	314; 386; 379; 377	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563754.1	NP_563754.1; NP_001322445.1; NP_001322446.1; NP_001322444.1	569; 529; 500; 451	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563755.1	NP_563755.1; NP_001322541.1; NP_001322542.1; NP_001154308.1	982; 982; 982; 1003	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563758.1	NP_563758.1; NP_001322834.1	213; 211	Pfam	; 	; 	; 	; 	; 
NP_563763.1	NP_563763.1; NP_850157.1	83; 80	Pfam	; 	; 	; 	; 	; 
NP_563767.1	NP_563767.1; NP_001030980.1; NP_001077467.1; NP_001077468.1	136; 136; 136; 136	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563769.4	NP_563769.4; NP_001154312.1; NP_001318935.1; NP_001321698.1; NP_001321700.1; NP_001321695.1; NP_001321696.1; NP_001321697.1; NP_001321699.1	477; 403; 403; 403; 403; 412; 356; 356; 304	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
NP_563771.1	NP_563771.1; NP_001184925.1; NP_850150.1	589; 602; 610	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563772.1	NP_563772.1; NP_850148.1	444; 464	Pfam	; 	; 	; 	; 	; 
NP_563778.1	NP_563778.1; NP_001320785.1	195; 198	Pfam	; 	; 	; 	; 	; 
NP_563782.1	NP_563782.1; NP_001077473.1; NP_001184928.1; NP_001318938.1; NP_001321285.1; NP_001321286.1; NP_565691.1	110; 110; 110; 110; 110; 110; 110	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
NP_563794.1	NP_563794.1; NP_001318945.1; NP_001321855.1; NP_973781.1	204; 204; 204; 217	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563795.3	NP_563795.3; NP_001077478.1; NP_001329955.1; NP_001329954.1; NP_568912.2	546; 614; 555; 614; 614	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_563796.1	NP_563796.1; NP_850124.1	118; 112	Pfam	; 	; 	; 	; 	; 
NP_563798.1	NP_563798.1; NP_973785.1; NP_001030989.1	312; 312; 279	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563803.1	NP_563803.1; NP_001320567.1	206; 171	Pfam	; 	; 	; 	; 	; 
NP_563804.4	NP_563804.4; NP_001320287.1	500; 500	Pfam	; 	; 	; 	; 	; 
NP_563806.1	NP_563806.1; NP_849608.1; NP_001322007.1	2001; 2001; 2002	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563817.1	NP_563817.1; NP_001320319.1	377; 324	Pfam	; 	; 	; 	; 	; 
NP_563818.1	NP_563818.1; NP_001331596.1; NP_001331597.1; NP_680189.1	390; 395; 395; 395	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563822.1	NP_563822.1; NP_001031001.2; NP_001318956.1; NP_849614.1; NP_849615.1; NP_001322023.1; NP_001077492.1; NP_001327633.1; NP_566228.1; NP_001189807.1	358; 358; 358; 358; 358; 339; 344; 355; 355; 354	Pfam	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; 
NP_563824.1	NP_563824.1; NP_001322729.1	933; 906	Pfam	; 	; 	; 	; 	; 
NP_563825.1	NP_563825.1; NP_849616.1; NP_973794.1	388; 388; 388	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563830.1	NP_563830.1; NP_001031006.1	496; 496	Pfam	; 	; 	; 	; 	; 
NP_563836.1	NP_563836.1; NP_001031008.1; NP_001184945.1	330; 330; 370	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563842.1	NP_563842.1; NP_001320663.1	186; 131	Pfam	; 	; 	; 	; 	; 
NP_563847.1	NP_563847.1; NP_563849.1; NP_564724.1; NP_564726.1	164; 164; 164; 164	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563859.1	NP_563859.1; NP_001117257.1; NP_001031016.2; NP_001320462.1	309; 318; 318; 321	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563861.1	NP_563861.1; NP_564733.1	167; 179	Pfam	; 	; 	; 	; 	; 
NP_563862.1	NP_563862.1; NP_564742.1	414; 381	Pfam	; 	; 	; 	; 	; 
NP_563867.1	NP_563867.1; NP_849631.1; NP_001189592.1; NP_973528.1; NP_565575.1; NP_850055.2	578; 574; 601; 601; 548; 548	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_563868.1	NP_563868.1; NP_001322436.1	305; 303	Pfam	; 	; 	; 	; 	; 
NP_563872.1	NP_563872.1; NP_001077502.1	179; 179	Pfam	; 	; 	; 	; 	; 
NP_563873.2	NP_563873.2; NP_001117258.1; NP_001320606.1; NP_001318972.1	181; 174; 149; 115	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563875.6	NP_563875.6; NP_564758.2	532; 540	Pfam	PF00295; PF00295	Glycosyl hydrolases family 28; Glycosyl hydrolases family 28	1.6E-67; 6.4E-68	IPR000743; IPR000743	Glycoside hydrolase, family 28; Glycoside hydrolase, family 28
NP_563877.1	NP_563877.1; NP_001318975.1; NP_001320611.1	1399; 1399; 1399	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563879.1	NP_563879.1; NP_001117264.1; NP_001323336.1	367; 285; 224	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563880.1	NP_563880.1; NP_973808.1	337; 250	Pfam	; 	; 	; 	; 	; 
NP_563882.1	NP_563882.1; NP_001320916.1	573; 573	Pfam	; 	; 	; 	; 	; 
NP_563888.2	NP_563888.2; NP_001154325.1; NP_001184963.1; NP_849638.1; NP_001332519.1; NP_568808.1; NP_001332520.1; NP_001332521.1; NP_001332522.1; NP_001332523.1; NP_001328092.1; NP_567770.1	242; 242; 242; 242; 242; 242; 250; 250; 258; 258; 259; 260	Pfam	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; 
NP_563890.1	NP_563890.1; NP_001031023.1; NP_001322144.1; NP_001322145.1; NP_001322146.1; NP_849639.1	204; 204; 204; 204; 204; 204	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_563891.1	NP_563891.1; NP_001077515.1	578; 565	Pfam	; 	; 	; 	; 	; 
NP_563895.1	NP_563895.1; NP_001077520.1; NP_001077521.1; NP_849645.1	43; 66; 43; 43	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563898.1	NP_563898.1; NP_849650.1	104; 138	Pfam	; 	; 	; 	; 	; 
NP_563900.1	NP_563900.1; NP_001184971.1	405; 427	Pfam	; 	; 	; 	; 	; 
NP_563901.1	NP_563901.1; NP_564798.1; NP_001323301.1; NP_001323302.1; NP_001323303.1	664; 648; 550; 482; 482	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_563910.2	NP_563910.2; NP_001031029.1; NP_001031030.1	320; 229; 184	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563914.1	NP_563914.1; NP_001154331.1	129; 162	Pfam	; 	; 	; 	; 	; 
NP_563922.1	NP_563922.1; NP_001117278.1; NP_564218.1; NP_001322323.1	260; 222; 251; 219	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563924.1	NP_563924.1; NP_001322783.1	1128; 1141	Pfam	; 	; 	; 	; 	; 
NP_563930.1	NP_563930.1; NP_001322238.1; NP_565307.1; NP_564242.1; NP_973413.1; NP_181617.1; NP_001319769.1; NP_001327285.1; NP_191219.2	622; 622; 650; 630; 530; 561; 533; 536; 536	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
NP_563935.1	NP_563935.1; NP_001154334.1; NP_001154335.1	277; 305; 308	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563937.1	NP_563937.1; NP_973820.1	190; 162	Pfam	; 	; 	; 	; 	; 
NP_563949.1	NP_563949.1; NP_565290.1	331; 332	Pfam	; 	; 	; 	; 	; 
NP_563954.1	NP_563954.1; NP_973827.1; NP_001077535.1; NP_001077536.1	468; 468; 447; 447	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_563956.1	NP_563956.1; NP_001077560.1; NP_974373.1; NP_001323255.1; NP_565088.1	168; 88; 100; 97; 102	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_563957.1	NP_563957.1; NP_849663.1	601; 601	Pfam	; 	; 	; 	; 	; 
NP_563963.1	NP_563963.1; NP_973832.1; NP_973833.1	295; 271; 271	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563965.1	NP_563965.1; NP_001184999.1	423; 428	Pfam	; 	; 	; 	; 	; 
NP_563966.1	NP_563966.1; NP_973834.1	159; 159	Pfam	; 	; 	; 	; 	; 
NP_563968.1	NP_563968.1; NP_188228.1	178; 150	Pfam	; 	; 	; 	; 	; 
NP_563979.1	NP_563979.1; NP_565238.1	359; 354	Pfam	; 	; 	; 	; 	; 
NP_563983.4	NP_563983.4; NP_001154344.1; NP_001185006.1	227; 227; 236	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563984.1	NP_563984.1; NP_001320214.1; NP_565244.1	242; 242; 190	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_563992.1	NP_563992.1; NP_565217.1	92; 93	Pfam	; 	; 	; 	; 	; 
NP_563995.2	NP_563995.2; NP_563996.2	537; 538	Pfam	; 	; 	; 	; 	; 
NP_563998.1	NP_563998.1; NP_001031056.1; NP_001185012.1; NP_849675.1; NP_001322506.1; NP_001077848.1; NP_001322507.1; NP_001077847.1	318; 318; 318; 342; 290; 322; 266; 282	Pfam	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 	; ; ; ; ; ; ; 
NP_564001.1	NP_564001.1; NP_001322902.1; NP_001322901.1	819; 842; 724	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564002.1	NP_564002.1; NP_001321915.1	215; 196	Pfam	; 	; 	; 	; 	; 
NP_564003.1	NP_564003.1; NP_566341.1; NP_001325826.1	390; 393; 305	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564004.1	NP_564004.1; NP_001320493.1; NP_001031059.1	128; 128; 129	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564006.1	NP_564006.1; NP_001031060.1; NP_001319023.1	144; 144; 144	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564007.1	NP_564007.1; NP_849677.1; NP_973846.1; NP_001321908.1; NP_849676.1; NP_001319410.1; NP_565193.1; NP_001325144.1; NP_565448.1	161; 161; 161; 161; 161; 155; 155; 179; 179	Pfam	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; 
NP_564013.1	NP_564013.1; NP_564634.1; NP_566490.1	154; 153; 132	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564014.1	NP_564014.1; NP_001322494.1; NP_001185019.1	924; 924; 928	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564016.1	NP_564016.1; NP_001320543.1; NP_001185425.1; NP_565180.1	335; 300; 401; 401	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564023.1	NP_564023.1; NP_849680.1	683; 683	Pfam	; 	; 	; 	; 	; 
NP_564024.1	NP_564024.1; NP_001154348.1; NP_565044.1; NP_565334.1	114; 114; 119; 109	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564025.2	NP_564025.2; NP_001185023.1; NP_001321911.1; NP_974133.1; NP_565045.1	604; 624; 583; 630; 624	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_564030.2	NP_564030.2; NP_001321828.1; NP_566768.1; NP_001030765.1; NP_001326583.1	358; 299; 289; 278; 207	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_564033.1	NP_564033.1; NP_849681.1; NP_001322512.1; NP_564595.1; NP_974003.1; NP_001185199.1; NP_001322511.1	501; 500; 513; 513; 512; 603; 610	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
NP_564039.6	NP_564039.6; NP_001185025.1	446; 448	Pfam	; 	; 	; 	; 	; 
NP_564042.1	NP_564042.1; NP_001321625.1; NP_565582.1	478; 478; 509	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564043.1	NP_564043.1; NP_564044.1	459; 459	Pfam	; 	; 	; 	; 	; 
NP_564045.1	NP_564045.1; NP_001077557.1	351; 305	Pfam	; 	; 	; 	; 	; 
NP_564047.1	NP_564047.1; NP_849684.1	577; 577	Pfam	; 	; 	; 	; 	; 
NP_564049.1	NP_564049.1; NP_001319376.1	678; 629	Pfam	PF08238; PF08238	Sel1 repeat; Sel1 repeat	2.5E-8; 1.6E-6	IPR006597; IPR006597	Sel1-like repeat; Sel1-like repeat
NP_564057.4	NP_564057.4; NP_565485.1	537; 536	Pfam	; 	; 	; 	; 	; 
NP_564060.1	NP_564060.1; NP_849687.1; NP_849688.1; NP_001319035.1	486; 486; 486; 491	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564068.2	NP_564068.2; NP_849690.1	319; 290	Pfam	; 	; 	; 	; 	; 
NP_564074.1	NP_564074.1; NP_973861.1	311; 312	Pfam	; 	; 	; 	; 	; 
NP_564075.1	NP_564075.1; NP_001319041.1; NP_973862.1; NP_565096.1; NP_001322261.1	253; 253; 187; 249; 221	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_564084.1	NP_564084.1; NP_001323230.1	724; 724	Pfam	; 	; 	; 	; 	; 
NP_564086.1	NP_564086.1; NP_001185037.1	815; 815	Pfam	; 	; 	; 	; 	; 
NP_564090.1	NP_564090.1; NP_001322391.1	117; 117	Pfam	; 	; 	; 	; 	; 
NP_564096.1	NP_564096.1; NP_001323091.1	413; 415	Pfam	; 	; 	; 	; 	; 
NP_564106.1	NP_564106.1; NP_564107.1	780; 769	Pfam	PF00082, PF05922, PF17766; PF00082, PF17766, PF05922	Subtilase family, Peptidase inhibitor I9, Fibronectin type-III domain; Subtilase family, Fibronectin type-III domain, Peptidase inhibitor I9	3.2E-42, 1.5E-14, 7.2E-25; 1.7E-46, 9.7E-29, 3.1E-14	IPR000209, IPR010259, IPR041469; IPR000209, IPR041469, IPR010259	Peptidase S8/S53 domain, Peptidase S8 propeptide/proteinase inhibitor I9, Subtilisin-like protease, fibronectin type-III domain; Peptidase S8/S53 domain, Subtilisin-like protease, fibronectin type-III domain, Peptidase S8 propeptide/proteinase inhibitor I9
NP_564128.1	NP_564128.1; NP_001117322.1; NP_565135.1	246; 243; 245	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564129.1	NP_564129.1; NP_565136.1	210; 216	Pfam	; 	; 	; 	; 	; 
NP_564131.2	NP_564131.2; NP_001185051.2; NP_565137.1; NP_001321145.1	517; 505; 527; 432	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564135.1	NP_564135.1; NP_001321361.1	242; 225	Pfam	; 	; 	; 	; 	; 
NP_564138.1	NP_564138.1; NP_001329786.1	506; 500	Pfam	; 	; 	; 	; 	; 
NP_564139.1	NP_564139.1; NP_001321134.1; NP_001185415.1; NP_565147.1	360; 360; 360; 360	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564140.1	NP_564140.1; NP_001323400.1	247; 202	Pfam	; 	; 	; 	; 	; 
NP_564141.1	NP_564141.1; NP_973879.1	462; 410	Pfam	; 	; 	; 	; 	; 
NP_564144.1	NP_564144.1; NP_001031076.1	328; 328	Pfam	; 	; 	; 	; 	; 
NP_564148.1	NP_564148.1; NP_001185060.1; NP_849695.1; NP_001185061.1	339; 332; 327; 341	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564149.1	NP_564149.1; NP_001031294.1; NP_565156.1	204; 204; 204	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564150.1	NP_564150.1; NP_001320240.1	328; 328	Pfam	; 	; 	; 	; 	; 
NP_564151.1	NP_564151.1; NP_565157.1	111; 114	Pfam	PF14542; PF14542	GCN5-related N-acetyl-transferase; GCN5-related N-acetyl-transferase	6.9E-21; 2.3E-20	IPR031165; IPR031165	Yjdj-type Gcn5-related N-acetyltransferase; Yjdj-type Gcn5-related N-acetyltransferase
NP_564155.1	NP_564155.1; NP_683505.1	333; 317	Pfam	; 	; 	; 	; 	; 
NP_564162.1	NP_564162.1; NP_001031077.1; NP_001154394.1	386; 338; 386	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564166.1	NP_564166.1; NP_001185063.1	196; 216	Pfam	; 	; 	; 	; 	; 
NP_564171.1	NP_564171.1; NP_001320586.1	304; 309	Pfam	; 	; 	; 	; 	; 
NP_564172.1	NP_564172.1; NP_565037.1; NP_001185064.1; NP_001323299.1	185; 185; 203; 151	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564173.1	NP_564173.1; NP_001154357.1; NP_565036.1	99; 179; 102	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564174.1	NP_564174.1; NP_001319062.1	125; 163	Pfam	; 	; 	; 	; 	; 
NP_564178.2	NP_564178.2; NP_850950.1; NP_001077580.1	296; 301; 211	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564179.1	NP_564179.1; NP_849699.1; NP_001031080.1; NP_001077581.1	244; 247; 241; 257	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564181.1	NP_564181.1; NP_001031081.1	216; 216	Pfam	; 	; 	; 	; 	; 
NP_564182.1	NP_564182.1; NP_001322655.1	344; 298	Pfam	; 	; 	; 	; 	; 
NP_564186.1	NP_564186.1; NP_565012.1	159; 161	Pfam	; 	; 	; 	; 	; 
NP_564187.1	NP_564187.1; NP_001321050.1; NP_001321051.1; NP_565007.2; NP_683269.1	144; 144; 144; 176; 134	Pfam	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 	; ; ; ; 
NP_564197.1	NP_564197.1; NP_001320352.1; NP_564989.1; NP_001031261.1	332; 332; 320; 338	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564205.1	NP_564205.1; NP_564206.1; NP_564207.1	345; 338; 354	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564221.1	NP_564221.1; NP_564914.1	72; 67	Pfam	; 	; 	; 	; 	; 
NP_564227.1	NP_564227.1; NP_001031089.1; NP_001031090.1	74; 74; 85	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564233.1	NP_564233.1; NP_001321077.1; NP_566102.1	363; 363; 312	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564234.1	NP_564234.1; NP_001185095.1; NP_564930.1	288; 288; 306	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564235.1	NP_564235.1; NP_001320581.1; NP_973910.1; NP_973911.1	323; 296; 255; 255	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564236.1	NP_564236.1; NP_564938.1; NP_563926.1; NP_849513.1; NP_187687.1; NP_568018.1	344; 354; 344; 363; 335; 356	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_564239.1	NP_564239.1; NP_001154367.1	611; 605	Pfam	; 	; 	; 	; 	; 
NP_564246.1	NP_564246.1; NP_001321599.1	377; 378	Pfam	; 	; 	; 	; 	; 
NP_564251.1	NP_564251.1; NP_001323415.1; NP_564958.2	120; 165; 107	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564253.2	NP_564253.2; NP_001185101.1	152; 177	Pfam	; 	; 	; 	; 	; 
NP_564266.1	NP_564266.1; NP_564974.1	173; 129	Pfam	; 	; 	; 	; 	; 
NP_564267.1	NP_564267.1; NP_001320716.1	226; 195	Pfam	; 	; 	; 	; 	; 
NP_564274.1	NP_564274.1; NP_001077602.1	142; 142	Pfam	; 	; 	; 	; 	; 
NP_564276.1	NP_564276.1; NP_001324427.1; NP_001324428.1; NP_001324429.1; NP_565277.1; NP_849925.1; NP_973396.1	1036; 1069; 1057; 1057; 1057; 1080; 1057	Pfam	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 	; ; ; ; ; ; 
NP_564277.1	NP_564277.1; NP_564279.1	68; 68	Pfam	PF06624; PF06624	Ribosome associated membrane protein RAMP4; Ribosome associated membrane protein RAMP4	2.0E-25; 2.0E-25	IPR010580; IPR010580	Stress-associated endoplasmic reticulum protein; Stress-associated endoplasmic reticulum protein
NP_564281.2	NP_564281.2; NP_849713.1; NP_001321074.1; NP_001321075.1	111; 111; 167; 84	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564282.1	NP_564282.1; NP_001077606.1	202; 201	Pfam	; 	; 	; 	; 	; 
NP_564284.1	NP_564284.1; NP_001185104.1	243; 284	Pfam	; 	; 	; 	; 	; 
NP_564290.2	NP_564290.2; NP_973922.1	394; 394	Pfam	; 	; 	; 	; 	; 
NP_564294.1	NP_564294.1; NP_973923.1; NP_849715.2	437; 441; 426	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564295.1	NP_564295.1; NP_001321521.1; NP_001326564.1; NP_001323668.1; NP_001323669.1; NP_001323670.1	946; 957; 970; 928; 928; 928	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_564298.1	NP_564298.1; NP_973926.1; NP_850212.1	461; 461; 465	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564301.1	NP_564301.1; NP_001321756.1	123; 123	Pfam	; 	; 	; 	; 	; 
NP_564303.2	NP_564303.2; NP_001117368.1	247; 243	Pfam	; 	; 	; 	; 	; 
NP_564304.1	NP_564304.1; NP_566799.1	363; 313	Pfam	; 	; 	; 	; 	; 
NP_564305.1	NP_564305.1; NP_001154378.1; NP_849720.1; NP_849721.1	122; 125; 132; 132	Pfam	; ; ; 	; ; ; 	; ; ; 	; ; ; 	; ; ; 
NP_564308.1	NP_564308.1; NP_849722.1; NP_973928.1; NP_001117372.1; NP_001320958.1; NP_001185107.1; NP_001078002.1; NP_001078001.1; NP_001118352.1; NP_001324662.1; NP_001324663.1; NP_001324664.1; NP_001324661.1; NP_565478.1; NP_850002.1	95; 95; 95; 95; 95; 91; 89; 93; 95; 95; 103; 103; 100; 100; 100	Pfam	; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; 	; ; ; ; ; ; ; ; ; ; ; ; ; ; 
NP_564313.1	NP_564313.1; NP_001319101.1	250; 221	Pfam	; 	; 	; 	; 	; 
NP_564316.1	NP_564316.1; NP_001031104.1; NP_849725.2; NP_001320887.1; NP_849724.1; NP_565776.1	293; 293; 293; 285; 285; 302	Pfam	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 	; ; ; ; ; 
NP_564318.1	NP_564318.1; NP_565779.1	380; 385	Pfam	; 	; 	; 	; 	; 
NP_564319.1	NP_564319.1; NP_567434.1; NP_001321073.1	134; 137; 93	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564325.1	NP_564325.1; NP_565781.1	130; 130	Pfam	PF01918; PF01918	Alba; Alba	6.1E-11; 1.6E-10	IPR002775; IPR002775	DNA/RNA-binding protein Alba-like; DNA/RNA-binding protein Alba-like
NP_564327.1	NP_564327.1; NP_564328.1; NP_973936.1	226; 225; 183	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564334.1	NP_564334.1; NP_001320906.1	350; 350	Pfam	; 	; 	; 	; 	; 
NP_564336.1	NP_564336.1; NP_849728.1; NP_001319109.1	129; 130; 138	Pfam	; ; 	; ; 	; ; 	; ; 	; ; 
NP_564342.1	NP_564342.1; NP_973937.1	251; 251	Pfam	; 	; 	; 	; 	; 
NP_564343.1	NP_564343.1; NP_001154385.1	158; 200	Pfam	; 	; 	; 	; 	; 
NP_564345.1	NP_564345.1; NP_001320239.1	624; 644	Pfam	; 	; 	; 	; 	; 
NP_564351.1	NP_564351.1; NP_849730.1	324; 324	Pfam	; 	; 	; 	; 	; 
